Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS,Intensity_Cat,right_lat,right_lon,left_lat,left_lon
IVAN,1980,10,04,18,35.6,-24.6,998.0,40.0,TS,-21.42,32.15,-27.7,39.23
IVAN,1980,10,05,00,34.4,-25.7,996.0,50.0,TS,-22.82,30.61,-28.47,38.38
IVAN,1980,10,05,06,33.4,-26.8,995.0,55.0,TS,-24.46,29.14,-29.0,37.84
IVAN,1980,10,05,12,32.4,-28.3,994.0,60.0,TS,-25.58,28.38,-30.89,36.63
IVAN,1980,10,05,18,31.3,-29.6,993.0,60.0,TS,-26.18,28.0,-32.94,34.83
IVAN,1980,10,06,00,30.1,-30.5,992.0,65.0,TS,-26.79,27.2,-34.14,33.23
IVAN,1980,10,06,06,29.1,-31.1,985.0,75.0,Cat1,-26.83,27.49,-35.35,30.86
IVAN,1980,10,06,12,28.4,-31.3,976.0,85.0,Cat1,-27.71,31.52,-34.81,25.04
IVAN,1980,10,06,18,28.1,-31.1,970.0,90.0,Cat1,-30.06,33.18,-31.94,22.92
IVAN,1980,10,07,00,28.0,-30.7,970.0,90.0,Cat1,-35.08,29.23,-26.31,26.88
IVAN,1980,10,07,06,28.5,-30.6,970.0,90.0,Cat1,-33.28,24.24,-27.79,32.52
IVAN,1980,10,07,12,29.5,-31.7,970.0,90.0,Cat1,-32.7,24.32,-30.5,34.56
IVAN,1980,10,07,18,29.8,-32.7,970.0,90.0,Cat1,-33.02,24.46,-32.15,35.09
IVAN,1980,10,08,00,30.0,-34.4,970.0,90.0,Cat1,-35.45,24.67,-33.12,35.19
IVAN,1980,10,08,06,30.6,-36.2,970.0,90.0,Cat1,-37.98,25.42,-34.21,35.54
IVAN,1980,10,08,12,31.3,-37.4,970.0,90.0,Cat1,-37.7,25.64,-36.83,36.89
IVAN,1980,10,08,18,31.5,-39.0,970.0,90.0,Cat1,-39.31,25.71,-38.41,37.21
IVAN,1980,10,09,00,31.7,-40.5,970.0,90.0,Cat1,-43.42,27.1,-37.41,35.9
IVAN,1980,10,09,06,32.3,-41.0,971.0,90.0,Cat1,-45.44,31.33,-36.55,33.14
IVAN,1980,10,09,12,33.2,-41.1,973.0,90.0,Cat1,-45.48,31.79,-36.71,34.43
IVAN,1980,10,09,18,33.8,-41.2,975.0,90.0,Cat1,-45.02,37.04,-37.3,30.92
IVAN,1980,10,10,00,34.9,-40.7,977.0,90.0,Cat1,-44.34,38.49,-36.96,31.69
IVAN,1980,10,10,06,36.2,-40.0,978.0,90.0,Cat1,-43.6,39.81,-36.3,32.95
IVAN,1980,10,10,12,37.8,-39.1,978.0,90.0,Cat1,-42.57,41.58,-35.52,34.38
IVAN,1980,10,10,18,39.7,-37.9,980.0,80.0,Cat1,-41.08,43.82,-34.59,35.93
IVAN,1980,10,11,00,42.0,-36.1,985.0,75.0,Cat1,-39.22,46.09,-32.85,38.23
IVAN,1980,10,11,06,44.4,-34.1,988.0,70.0,TS,-36.82,48.8,-31.23,40.28
IVAN,1980,10,11,12,46.8,-31.5,990.0,65.0,TS,-33.87,51.34,-28.98,42.49
IVAN,1980,10,11,18,49.7,-27.5,990.0,65.0,TS,-30.37,53.66,-24.52,45.95
IVAN,1980,10,12,00,52.5,-24.5,990.0,60.0,TS,-24.42,57.44,-24.42,47.56
JEANNE,1980,11,07,18,13.6,-82.6,1008.0,20.0,TD,-82.67,-22.03,-80.2,39.52
JEANNE,1980,11,08,00,14.7,-83.0,1006.0,20.0,TD,-83.13,-23.21,-80.46,41.01
JEANNE,1980,11,08,06,16.0,-83.4,1006.0,20.0,TD,-83.08,-22.83,-81.09,45.2
JEANNE,1980,11,08,12,17.3,-83.9,1006.0,25.0,TD,-83.63,-24.98,-81.39,47.2
JEANNE,1980,11,08,18,18.6,-84.3,1005.0,30.0,TD,-83.55,-24.34,-82.02,52.09
JEANNE,1980,11,09,00,19.3,-84.6,1005.0,30.0,TD,-84.11,-27.47,-82.0,51.79
JEANNE,1980,11,09,06,20.0,-84.8,1004.0,30.0,TD,-83.93,-26.31,-82.41,55.38
JEANNE,1980,11,09,12,20.8,-85.1,1000.0,40.0,TS,-84.78,-31.93,-82.18,52.92
JEANNE,1980,11,09,18,21.3,-85.2,999.0,45.0,TS,-84.26,-28.31,-82.68,58.02
JEANNE,1980,11,10,00,21.6,-85.3,999.0,50.0,TS,-84.58,-30.63,-82.57,56.88
JEANNE,1980,11,10,06,22.0,-85.4,999.0,50.0,TS,-84.88,-32.82,-82.49,55.95
JEANNE,1980,11,10,12,22.5,-85.5,999.0,50.0,TS,-84.51,-29.9,-82.88,60.23
JEANNE,1980,11,10,18,23.2,-85.7,999.0,50.0,TS,-84.05,-25.71,-83.52,67.03
JEANNE,1980,11,11,00,23.7,-86.1,998.0,55.0,TS,-84.23,-27.45,-83.87,70.86
JEANNE,1980,11,11,06,24.1,-86.5,997.0,60.0,TS,-84.3,-28.08,-84.3,76.28
JEANNE,1980,11,11,12,24.1,-87.0,992.0,65.0,TS,-84.6,-32.26,-84.6,80.46
JEANNE,1980,11,11,18,24.1,-87.2,986.0,75.0,Cat1,-84.7,-34.05,-84.7,82.25
JEANNE,1980,11,12,00,24.1,-87.4,988.0,85.0,Cat1,-84.79,-35.64,-84.82,84.41
JEANNE,1980,11,12,06,23.9,-88.3,992.0,70.0,TS,-85.19,-45.31,-85.2,93.36
JEANNE,1980,11,12,12,23.8,-89.0,994.0,65.0,TS,-85.39,-53.69,-85.39,101.29
JEANNE,1980,11,12,18,23.8,-89.8,995.0,65.0,TS,-85.5,-63.54,-85.5,111.38
JEANNE,1980,11,13,00,24.0,-90.3,999.0,55.0,TS,-85.5,111.29,-85.49,-61.09
JEANNE,1980,11,13,06,24.9,-91.6,997.0,55.0,TS,-85.27,96.81,-85.19,-44.11
JEANNE,1980,11,13,12,25.6,-92.8,993.0,60.0,TS,-84.7,83.75,-84.7,-32.55
JEANNE,1980,11,13,18,25.6,-94.0,994.0,60.0,TS,-83.96,73.75,-84.01,-23.11
JEANNE,1980,11,14,00,25.5,-95.0,996.0,55.0,TS,-83.43,68.72,-83.13,-15.4
JEANNE,1980,11,14,06,25.6,-95.2,998.0,50.0,TS,-89.3,24.96,-80.3,25.65
JEANNE,1980,11,14,12,25.8,-95.2,1002.0,50.0,TS,-83.27,-16.17,-82.99,65.72
JEANNE,1980,11,14,18,26.0,-94.8,1002.0,40.0,TS,-83.55,-18.25,-83.3,68.2
JEANNE,1980,11,15,00,26.2,-94.4,1004.0,30.0,TD,-83.74,-19.78,-83.68,71.64
JEANNE,1980,11,15,06,26.3,-93.7,1004.0,30.0,TD,-84.15,-23.95,-84.21,77.31
JEANNE,1980,11,15,12,26.2,-93.2,1005.0,25.0,TD,-84.35,-26.52,-84.62,82.77
JEANNE,1980,11,15,18,25.9,-92.9,1006.0,20.0,TD,-84.07,73.08,-85.31,-42.13
JEANNE,1980,11,16,00,25.4,-93.0,1007.0,20.0,TD,-84.33,77.54,-84.87,-35.29
JEANNE,1980,11,16,06,25.2,-93.1,1007.0,20.0,TD,-84.54,-30.29,-84.54,80.69
KARL,1980,11,25,00,36.0,-46.0,988.0,50.0,TS,-47.77,42.05,-43.93,30.36
KARL,1980,11,25,06,36.8,-44.8,988.0,50.0,TS,-47.8,41.65,-41.61,32.45
KARL,1980,11,25,12,37.2,-44.5,988.0,55.0,TS,-48.37,33.87,-40.55,40.11
KARL,1980,11,25,18,37.7,-44.7,988.0,65.0,TS,-40.6,35.18,-48.73,40.61
KARL,1980,11,26,00,37.4,-44.8,988.0,70.0,TS,-42.72,42.92,-46.59,31.49
KARL,1980,11,26,06,37.0,-44.2,985.0,75.0,Cat1,-43.64,43.2,-44.42,30.72
KARL,1980,11,26,12,36.8,-42.5,985.0,75.0,Cat1,-42.85,42.9,-41.83,30.8
KARL,1980,11,26,18,37.1,-40.5,985.0,75.0,Cat1,-41.45,42.92,-39.27,31.46
KARL,1980,11,27,00,37.8,-38.3,988.0,70.0,TS,-40.17,43.08,-36.21,32.8
KARL,1980,11,27,06,38.9,-36.5,990.0,65.0,TS,-39.16,43.49,-33.67,34.63
KARL,1980,11,27,12,40.4,-34.9,990.0,65.0,TS,-37.82,44.65,-31.84,36.45
KARL,1980,11,27,18,42.3,-33.1,990.0,65.0,TS,-37.15,44.69,-29.01,40.12
KARL,1980,11,28,00,45.0,-32.0,990.0,65.0,TS,-31.89,50.3,-31.89,39.7
ARLENE,1981,05,06,18,18.4,-83.6,1006.0,30.0,TD,-82.18,53.6,-82.18,-16.8
ARLENE,1981,05,07,00,18.4,-82.7,1006.0,30.0,TD,-81.54,50.6,-81.32,-12.89
ARLENE,1981,05,07,06,18.6,-81.7,1005.0,30.0,TD,-80.81,47.93,-80.34,-9.19
ARLENE,1981,05,07,12,19.0,-80.6,1003.0,35.0,TD,-80.08,45.87,-79.12,-5.35
ARLENE,1981,05,07,18,19.6,-79.7,1000.0,40.0,TS,-79.35,44.44,-78.22,-2.77
ARLENE,1981,05,08,00,20.3,-78.7,999.0,45.0,TS,-78.42,43.07,-77.3,-0.4
ARLENE,1981,05,08,06,21.1,-77.4,1003.0,30.0,TD,-77.94,42.12,-75.44,3.75
ARLENE,1981,05,08,12,22.4,-76.4,1006.0,30.0,TD,-76.05,41.31,-75.33,4.43
ARLENE,1981,05,08,18,23.0,-74.5,1004.0,50.0,TS,-74.18,39.67,-73.58,6.94
ARLENE,1981,05,09,00,23.4,-72.8,1006.0,30.0,TD,-72.72,38.61,-71.77,8.97
ARLENE,1981,05,09,06,24.0,-71.0,1010.0,25.0,TD,-70.49,37.58,-70.49,10.42
BRET,1981,06,29,12,36.0,-65.0,1012.0,35.0,TD,-64.62,25.46,-64.62,46.54
BRET,1981,06,29,18,36.0,-67.0,1007.0,45.0,TS,-66.59,24.62,-66.59,47.38
BRET,1981,06,30,00,36.0,-69.0,1003.0,55.0,TS,-68.55,23.62,-68.55,48.38
BRET,1981,06,30,06,36.0,-71.0,999.0,60.0,TS,-70.49,22.42,-70.49,49.58
BRET,1981,06,30,12,36.0,-72.5,996.0,60.0,TS,-72.14,21.21,-71.76,50.49
BRET,1981,06,30,18,36.2,-73.8,996.0,60.0,TS,-73.72,20.08,-72.71,51.38
BRET,1981,07,01,00,36.6,-74.7,1000.0,50.0,TS,-74.72,19.49,-73.44,52.39
BRET,1981,07,01,06,37.4,-76.0,1006.0,30.0,TD,-75.69,18.98,-74.94,54.89
CINDY,1981,08,02,18,36.1,-67.8,1010.0,30.0,TD,-68.81,47.97,-66.01,25.56
CINDY,1981,08,03,00,36.7,-67.1,1008.0,30.0,TD,-68.05,48.24,-65.39,26.35
CINDY,1981,08,03,06,37.4,-66.2,1006.0,30.0,TD,-68.6,47.32,-63.28,29.36
CINDY,1981,08,03,12,38.3,-65.7,1003.0,30.0,TD,-66.25,49.28,-64.41,28.07
CINDY,1981,08,03,18,38.7,-64.9,1003.0,40.0,TS,-65.06,49.34,-64.0,28.47
CINDY,1981,08,04,00,39.0,-63.8,1002.0,50.0,TS,-63.96,49.22,-62.93,29.15
CINDY,1981,08,04,06,39.4,-62.2,1002.0,50.0,TS,-63.28,48.94,-60.52,30.69
CINDY,1981,08,04,12,40.4,-60.7,1003.0,50.0,TS,-61.29,49.6,-59.5,31.7
CINDY,1981,08,04,18,41.3,-58.4,1004.0,50.0,TS,-58.95,49.89,-57.3,33.1
CINDY,1981,08,05,00,42.2,-55.7,1005.0,45.0,TS,-56.42,50.15,-54.48,34.63
CINDY,1981,08,05,06,43.3,-52.7,1006.0,40.0,TS,-53.45,50.68,-51.51,36.24
CINDY,1981,08,05,12,44.1,-50.4,1008.0,30.0,TD,-50.19,51.13,-50.19,37.07
DENNIS,1981,08,07,06,10.5,-25.7,1009.0,30.0,TD,-26.11,5.52,-25.12,15.44
DENNIS,1981,08,07,12,10.8,-28.1,1008.0,30.0,TD,-28.52,5.71,-27.49,15.84
DENNIS,1981,08,07,18,11.0,-29.6,1007.0,30.0,TD,-30.17,5.86,-28.83,16.08
DENNIS,1981,08,08,00,11.3,-31.3,1006.0,35.0,TD,-32.02,6.08,-30.38,16.43
DENNIS,1981,08,08,06,11.7,-33.1,1005.0,35.0,TD,-33.56,6.35,-32.41,16.98
DENNIS,1981,08,08,12,12.0,-35.0,1004.0,35.0,TD,-35.91,6.59,-33.85,17.27
DENNIS,1981,08,08,18,12.5,-36.7,1003.0,40.0,TS,-37.09,6.9,-36.05,18.03
DENNIS,1981,08,09,00,12.8,-38.7,1002.0,40.0,TS,-39.04,7.04,-38.08,18.48
DENNIS,1981,08,09,06,13.1,-40.8,1001.0,40.0,TS,-40.95,7.16,-40.35,18.99
DENNIS,1981,08,09,12,13.3,-43.0,1001.0,40.0,TS,-43.15,7.15,-42.52,19.39
DENNIS,1981,08,09,18,13.5,-45.0,1001.0,40.0,TS,-44.82,7.15,-44.82,19.85
DENNIS,1981,08,10,00,13.5,-47.0,1001.0,40.0,TS,-46.81,6.92,-46.81,20.08
DENNIS,1981,08,10,06,13.5,-49.0,1002.0,40.0,TS,-48.8,6.66,-48.8,20.34
DENNIS,1981,08,10,12,13.5,-51.0,1004.0,40.0,TS,-50.92,6.36,-50.64,20.6
DENNIS,1981,08,10,18,13.6,-52.9,1006.0,35.0,TD,-52.92,6.14,-52.41,20.97
DENNIS,1981,08,11,00,13.8,-54.9,1007.0,30.0,TD,-54.96,5.97,-54.34,21.51
DENNIS,1981,08,11,06,14.0,-56.5,1008.0,30.0,TD,-56.63,5.84,-55.85,22.0
DENNIS,1981,08,11,12,14.3,-58.3,1009.0,30.0,TD,-58.39,5.73,-57.65,22.7
DENNIS,1981,08,11,18,14.6,-60.1,1010.0,30.0,TD,-60.14,5.57,-59.45,23.44
DENNIS,1981,08,12,00,14.9,-61.9,1010.0,25.0,TD,-61.88,5.35,-61.26,24.26
DENNIS,1981,08,12,06,15.2,-63.8,1011.0,25.0,TD,-63.64,5.04,-63.25,25.22
DENNIS,1981,08,12,12,15.4,-65.7,1011.0,25.0,TD,-65.49,4.52,-65.14,26.14
DENNIS,1981,08,12,18,15.6,-67.6,1011.0,25.0,TD,-67.34,3.87,-67.01,27.17
DENNIS,1981,08,15,18,21.7,-80.8,1007.0,30.0,TD,-81.93,-7.66,-77.99,41.01
DENNIS,1981,08,16,00,22.4,-81.0,1005.0,35.0,TD,-81.79,-7.55,-78.39,43.15
DENNIS,1981,08,16,06,23.0,-81.2,1003.0,35.0,TD,-82.45,-7.83,-78.25,42.32
DENNIS,1981,08,16,12,23.8,-81.4,1001.0,35.0,TD,-83.86,53.9,-77.73,9.18
DENNIS,1981,08,16,18,24.5,-81.3,1000.0,35.0,TD,-85.8,24.29,-76.8,24.57
DENNIS,1981,08,17,00,24.9,-81.3,998.0,35.0,TD,-82.06,55.93,-78.67,3.65
DENNIS,1981,08,17,06,25.2,-81.2,999.0,35.0,TD,-85.7,24.89,-76.7,25.3
DENNIS,1981,08,17,12,25.8,-81.2,999.0,35.0,TD,-85.7,25.59,-76.7,25.87
DENNIS,1981,08,17,18,26.2,-81.2,1001.0,35.0,TD,-85.7,26.05,-76.7,26.25
DENNIS,1981,08,18,00,26.5,-81.2,1003.0,35.0,TD,-81.99,57.17,-78.56,5.49
DENNIS,1981,08,18,06,26.8,-81.1,1004.0,35.0,TD,-82.46,57.23,-78.09,8.02
DENNIS,1981,08,18,12,27.2,-81.0,1005.0,35.0,TD,-85.5,27.0,-76.5,27.27
DENNIS,1981,08,18,18,27.6,-81.0,1005.0,35.0,TD,-83.11,56.89,-77.56,11.8
DENNIS,1981,08,19,00,28.7,-80.8,1004.0,35.0,TD,-85.3,28.23,-76.3,28.86
DENNIS,1981,08,19,06,29.7,-80.8,1003.0,40.0,TS,-85.3,29.09,-76.3,29.91
DENNIS,1981,08,19,12,31.0,-80.8,1002.0,40.0,TS,-80.74,59.31,-78.88,7.68
DENNIS,1981,08,19,18,32.2,-79.9,1001.0,45.0,TS,-79.84,57.98,-78.13,10.31
DENNIS,1981,08,20,00,33.4,-78.8,999.0,50.0,TS,-78.63,56.52,-77.29,12.81
DENNIS,1981,08,20,06,34.7,-77.0,998.0,55.0,TS,-76.75,54.56,-75.78,16.21
DENNIS,1981,08,20,12,35.5,-75.2,997.0,60.0,TS,-75.01,53.04,-74.1,18.97
DENNIS,1981,08,20,18,36.3,-73.0,995.0,65.0,TS,-72.89,51.67,-71.99,21.69
DENNIS,1981,08,21,00,37.1,-70.4,995.0,70.0,TS,-70.39,50.53,-69.44,24.28
DENNIS,1981,08,21,06,37.8,-68.0,998.0,55.0,TS,-67.78,49.75,-67.36,26.06
DENNIS,1981,08,21,12,38.1,-65.4,1000.0,45.0,TS,-65.25,48.88,-64.79,27.51
DENNIS,1981,08,21,18,38.4,-62.8,1003.0,40.0,TS,-62.03,47.98,-62.89,28.54
DENNIS,1981,08,22,00,37.8,-59.7,1005.0,35.0,TD,-59.4,46.66,-59.4,28.94
EMILY,1981,08,31,12,29.8,-72.7,1008.0,30.0,TD,-72.24,44.69,-72.05,15.07
EMILY,1981,08,31,18,29.9,-71.2,1006.0,30.0,TD,-70.69,43.61,-70.69,16.19
EMILY,1981,09,01,00,29.9,-69.7,1004.0,35.0,TD,-69.48,42.8,-68.98,17.29
EMILY,1981,09,01,06,30.1,-68.4,1000.0,40.0,TS,-68.42,42.34,-67.5,18.34
EMILY,1981,09,01,12,30.4,-67.3,996.0,40.0,TS,-68.99,41.62,-64.94,20.92
EMILY,1981,09,01,18,31.3,-66.6,994.0,45.0,TS,-67.7,42.54,-64.77,21.3
EMILY,1981,09,02,00,31.9,-65.9,992.0,50.0,TS,-67.09,42.79,-64.02,22.23
EMILY,1981,09,02,06,32.6,-65.1,990.0,50.0,TS,-66.54,43.01,-63.02,23.48
EMILY,1981,09,02,12,33.3,-64.4,988.0,50.0,TS,-67.64,40.98,-60.84,27.31
EMILY,1981,09,02,18,34.1,-64.1,986.0,55.0,TS,-68.44,37.03,-59.72,31.97
EMILY,1981,09,03,00,35.0,-64.0,984.0,55.0,TS,-65.42,25.0,-61.97,43.84
EMILY,1981,09,03,06,36.0,-65.0,982.0,60.0,TS,-62.68,27.25,-66.72,46.18
EMILY,1981,09,03,12,35.0,-65.8,980.0,60.0,TS,-63.74,44.39,-67.2,24.27
EMILY,1981,09,03,18,34.2,-65.0,978.0,60.0,TS,-65.19,44.88,-64.07,23.95
EMILY,1981,09,04,00,34.6,-63.6,976.0,65.0,TS,-64.78,44.58,-61.79,25.61
EMILY,1981,09,04,06,35.3,-62.7,974.0,70.0,TS,-64.52,44.56,-60.34,27.26
EMILY,1981,09,04,12,36.2,-61.9,972.0,70.0,TS,-64.02,44.94,-59.31,28.71
EMILY,1981,09,04,18,37.1,-61.2,971.0,70.0,TS,-65.05,42.26,-57.2,33.09
EMILY,1981,09,05,00,38.2,-60.9,970.0,75.0,Cat1,-64.83,43.0,-56.84,34.47
EMILY,1981,09,05,06,38.6,-60.8,968.0,75.0,Cat1,-65.3,38.57,-56.3,38.62
EMILY,1981,09,05,12,39.0,-60.8,967.0,75.0,Cat1,-61.47,48.22,-59.53,30.32
EMILY,1981,09,05,18,39.4,-59.9,966.0,80.0,Cat1,-60.85,48.3,-58.39,31.13
EMILY,1981,09,06,00,39.9,-59.0,967.0,80.0,Cat1,-60.21,48.47,-57.27,32.03
EMILY,1981,09,06,06,40.3,-58.4,968.0,80.0,Cat1,-60.67,47.96,-55.73,33.64
EMILY,1981,09,06,12,40.8,-58.0,970.0,80.0,Cat1,-59.26,49.1,-56.24,33.17
EMILY,1981,09,06,18,41.2,-57.4,971.0,75.0,Cat1,-58.69,49.35,-55.63,33.71
EMILY,1981,09,07,00,41.6,-56.8,972.0,75.0,Cat1,-57.36,49.81,-55.72,33.74
EMILY,1981,09,07,06,41.9,-55.9,974.0,70.0,TS,-55.93,49.93,-55.36,33.99
EMILY,1981,09,07,12,42.0,-55.0,976.0,70.0,TS,-55.61,49.83,-53.9,34.5
EMILY,1981,09,07,18,42.3,-54.1,978.0,65.0,TS,-55.32,49.79,-52.44,35.31
EMILY,1981,09,08,00,42.7,-53.4,982.0,60.0,TS,-53.77,50.25,-52.57,35.36
EMILY,1981,09,08,06,42.9,-52.5,984.0,60.0,TS,-49.73,48.54,-54.97,36.54
EMILY,1981,09,08,12,42.2,-51.9,986.0,55.0,TS,-49.88,48.57,-53.54,35.29
EMILY,1981,09,08,18,41.7,-51.2,988.0,55.0,TS,-49.18,47.98,-52.85,34.9
EMILY,1981,09,09,00,41.0,-50.2,990.0,55.0,TS,-49.72,47.95,-50.26,33.97
EMILY,1981,09,09,06,40.9,-49.1,991.0,50.0,TS,-48.9,47.75,-48.9,34.05
EMILY,1981,09,09,12,40.9,-47.9,992.0,50.0,TS,-48.01,47.61,-47.4,34.26
EMILY,1981,09,09,18,41.0,-46.9,993.0,50.0,TS,-47.33,47.58,-46.1,34.57
EMILY,1981,09,10,00,41.2,-45.9,995.0,45.0,TS,-48.13,46.93,-43.41,35.94
EMILY,1981,09,10,06,41.9,-45.1,998.0,40.0,TS,-48.72,45.81,-41.36,38.46
EMILY,1981,09,10,12,42.5,-44.8,1000.0,40.0,TS,-45.42,48.81,-43.84,36.36
EMILY,1981,09,10,18,42.7,-44.0,1001.0,40.0,TS,-41.8,48.05,-45.94,36.96
EMILY,1981,09,11,00,42.2,-43.3,1002.0,40.0,TS,-42.59,48.27,-43.68,36.02
EMILY,1981,09,11,06,42.1,-42.7,1004.0,35.0,TD,-43.01,48.22,-42.07,36.07
EMILY,1981,09,11,12,42.2,-42.0,1005.0,35.0,TD,-42.51,48.24,-41.18,36.29
EMILY,1981,09,11,18,42.3,-41.5,1007.0,30.0,TD,-43.71,47.63,-39.06,37.34
EMILY,1981,09,12,00,42.7,-41.0,1008.0,30.0,TD,-40.85,48.65,-40.85,36.75
FLOYD,1981,09,03,12,16.2,-60.3,1010.0,20.0,TD,-61.3,7.21,-58.73,24.51
FLOYD,1981,09,03,18,16.7,-61.1,1010.0,20.0,TD,-62.3,7.55,-59.34,25.04
FLOYD,1981,09,04,00,17.3,-61.9,1009.0,20.0,TD,-63.49,8.12,-59.77,25.44
FLOYD,1981,09,04,06,18.0,-62.6,1008.0,20.0,TD,-63.9,8.42,-60.71,26.6
FLOYD,1981,09,04,12,18.6,-63.3,1006.0,30.0,TD,-64.05,8.59,-61.89,27.89
FLOYD,1981,09,04,18,19.0,-64.0,1004.0,35.0,TD,-64.97,8.79,-62.38,28.31
FLOYD,1981,09,05,00,19.5,-64.7,1002.0,45.0,TS,-65.68,9.03,-63.04,29.01
FLOYD,1981,09,05,06,20.1,-65.5,1000.0,50.0,TS,-67.04,9.58,-63.33,29.23
FLOYD,1981,09,05,12,20.9,-66.2,999.0,60.0,TS,-67.29,9.83,-64.4,30.78
FLOYD,1981,09,05,18,21.7,-67.1,997.0,70.0,TS,-68.97,10.74,-64.6,30.85
FLOYD,1981,09,06,00,22.6,-67.7,994.0,80.0,Cat1,-68.99,10.9,-65.67,32.76
FLOYD,1981,09,06,06,23.6,-68.6,991.0,85.0,Cat1,-70.66,12.09,-65.89,32.91
FLOYD,1981,09,06,12,24.5,-69.1,988.0,90.0,Cat1,-73.6,24.37,-64.6,24.59
FLOYD,1981,09,06,18,25.5,-69.1,985.0,95.0,Cat1,-73.6,25.38,-64.6,25.58
FLOYD,1981,09,07,00,26.4,-69.1,981.0,100.0,Cat2,-73.02,33.25,-65.0,21.67
FLOYD,1981,09,07,06,27.5,-68.9,978.0,100.0,Cat2,-71.46,38.44,-65.79,19.04
FLOYD,1981,09,07,12,28.4,-68.5,975.0,100.0,Cat2,-70.08,40.33,-66.2,18.34
FLOYD,1981,09,07,18,29.3,-67.8,975.0,100.0,Cat2,-69.03,41.08,-65.83,19.02
FLOYD,1981,09,08,00,29.9,-67.2,989.0,95.0,Cat1,-68.48,41.35,-65.2,19.91
FLOYD,1981,09,08,06,30.6,-66.5,995.0,90.0,Cat1,-67.67,41.77,-64.61,20.72
FLOYD,1981,09,08,12,31.4,-65.6,998.0,85.0,Cat1,-66.46,42.28,-64.03,21.49
FLOYD,1981,09,08,18,32.0,-64.7,1003.0,60.0,TS,-65.39,42.55,-63.31,22.23
FLOYD,1981,09,09,00,32.9,-63.0,1005.0,50.0,TS,-63.41,42.84,-61.92,23.45
FLOYD,1981,09,09,06,33.7,-60.7,1007.0,45.0,TS,-60.92,42.92,-59.87,24.78
FLOYD,1981,09,09,12,34.2,-58.5,1007.0,45.0,TS,-57.77,42.61,-58.66,25.57
FLOYD,1981,09,09,18,33.8,-56.3,1007.0,40.0,TS,-55.7,41.77,-56.38,25.68
FLOYD,1981,09,10,00,33.5,-54.0,1007.0,40.0,TS,-53.86,41.14,-53.65,25.9
FLOYD,1981,09,10,06,33.6,-51.3,1007.0,40.0,TS,-51.53,40.8,-50.63,26.54
FLOYD,1981,09,10,12,34.0,-48.7,1008.0,40.0,TS,-48.5,40.8,-48.5,27.2
FLOYD,1981,09,10,18,34.0,-46.4,1008.0,40.0,TS,-45.94,40.46,-46.49,27.47
FLOYD,1981,09,11,00,33.8,-44.1,1008.0,40.0,TS,-44.89,40.01,-42.98,27.79
FLOYD,1981,09,11,06,34.5,-41.7,1008.0,40.0,TS,-43.18,40.26,-39.95,29.02
FLOYD,1981,09,11,12,35.5,-39.7,1008.0,40.0,TS,-41.96,40.64,-37.23,30.7
FLOYD,1981,09,11,18,36.6,-38.3,1008.0,40.0,TS,-40.43,41.73,-35.96,31.78
FLOYD,1981,09,12,00,37.6,-36.9,1009.0,40.0,TS,-39.32,42.42,-34.29,33.09
FLOYD,1981,09,12,06,39.0,-35.2,1009.0,40.0,TS,-37.81,43.56,-32.43,34.73
FLOYD,1981,09,12,12,40.6,-33.4,1009.0,35.0,TD,-33.28,45.98,-33.28,35.22
GERT,1981,09,07,00,14.8,-54.0,1013.0,25.0,TD,-53.91,7.16,-53.61,22.39
GERT,1981,09,07,06,14.9,-55.7,1012.0,30.0,TD,-55.73,6.91,-55.16,22.77
GERT,1981,09,07,12,15.1,-57.4,1012.0,30.0,TD,-57.41,6.75,-56.84,23.32
GERT,1981,09,07,18,15.3,-59.0,1010.0,30.0,TD,-59.12,6.55,-58.3,23.84
GERT,1981,09,08,00,15.6,-60.6,1008.0,40.0,TS,-60.9,6.41,-59.69,24.45
GERT,1981,09,08,06,16.1,-62.3,1005.0,45.0,TS,-62.76,6.39,-61.19,25.31
GERT,1981,09,08,12,16.8,-64.0,1002.0,50.0,TS,-64.93,6.58,-62.41,26.14
GERT,1981,09,08,18,17.8,-65.4,1004.0,50.0,TS,-66.27,7.01,-63.82,27.64
GERT,1981,09,09,00,18.9,-66.9,1006.0,45.0,TS,-67.31,7.37,-65.7,29.7
GERT,1981,09,09,06,19.6,-68.3,1009.0,40.0,TS,-68.48,7.38,-67.25,31.18
GERT,1981,09,09,12,20.3,-70.0,1011.0,35.0,TD,-70.33,7.06,-68.74,32.58
GERT,1981,09,09,18,21.3,-71.7,1012.0,35.0,TD,-72.11,6.85,-70.28,34.43
GERT,1981,09,10,00,22.1,-72.8,1010.0,40.0,TS,-73.06,6.77,-71.46,36.12
GERT,1981,09,10,06,22.7,-73.7,1008.0,50.0,TS,-74.54,6.5,-71.79,36.47
GERT,1981,09,10,12,23.7,-74.5,1001.0,60.0,TS,-78.69,30.87,-70.18,19.56
GERT,1981,09,10,18,24.8,-74.4,996.0,70.0,TS,-76.85,40.09,-71.2,14.07
GERT,1981,09,11,00,26.3,-73.9,993.0,80.0,Cat1,-75.21,42.52,-71.58,13.26
GERT,1981,09,11,06,27.7,-73.0,990.0,85.0,Cat1,-74.14,43.13,-70.87,14.88
